2023-02-03 15:04:52|5|211718100|0|DK8884|GREENPORTS 1|79|Cargo - No additional information|56|15|5|6|0|09-16T23:00Z|undefined|9|16|23|0|2|BREMERHAVEN|0
2023-02-03 15:04:53|5|244971000|9346706|PBOW|VOORNEDIJK|70|Cargo - all ships of this type|78|12|2|12|1|02-02T14:00Z|undefined|2|2|14|0|6|DEBKE|0
2023-02-03 15:04:56|5|211233660|9154804|DBLF|WESERLOTSE|50|Pilot Vessel1|16|13|4|4|1|01-01T00:00Z|undefined|1|1|0|0|0||0
2023-02-03 15:05:07|5|247374600|9764984|IBSJ|IEVOLI AMBER|99|Other Type - no additional information|22|61|9|8|1|01-06T09:00Z|undefined|1|6|9|0|6|DEBVR|0
2023-02-03 15:05:15|5|211555420|8710766|DCZO|JAN|33|Dredging or underwater ops|37|7|7|6|1|03-17T12:00Z|undefined|3|17|12|0|1.2|-DREDGER|0
2023-02-03 15:05:40|5|211411980|9313187|DBHX|ZENIT|90|Other Type - all ships of this type|18|12|2|4|1|02-02T14:00Z|undefined|2|2|14|0|2.1|SURVEY OPS WESER|0
2023-02-03 15:05:41|5|211228510|0|DFDT|UBENA VON BREMEN|36|Sailing|22|1|4|4|1|09-25T14:01Z|undefined|9|25|14|1|2.3|BREMERERHAVEM|0
2023-02-03 15:06:03|5|211634880|0|DG6623|GEESTEMUENDE|99|Other Type - no additional information|11|20|3|4|1|02-02T14:00Z|undefined|2|2|14|0|1.3|NEUER HAFEN|0
2023-02-03 15:06:09|5|211472070|0|DB6098|WESERTANK 22|80|Tanker - all ships of this type|31|5|3|4|0|00-00T24:60Z|undefined|0|0|24|60|0||0
2023-02-03 15:06:26|5|211220870|0|DF2784|KS 5|79|Cargo - No additional information|51|9|7|3|0|03-08T13:00Z|undefined|3|8|13|0|1.2|BREMERHAVEN|0
2023-02-03 15:06:29|5|218319000|9516686|DFIC|WIND LIFT 1|90|Other Type - all ships of this type|46|69|23|22|1|12-08T20:00Z|undefined|12|8|20|0|4.3|DEBRV|0
2023-02-03 15:06:43|5|211494500|0|DF8048|SATURN|79|Cargo - No additional information|76|12|6|5|0|12-31T23:59Z|undefined|12|31|23|59|0||0
2023-02-03 15:06:48|5|211228220|0|DFPE|CORA|80|Tanker - all ships of this type|32|6|5|2|1|10-18T14:21Z|undefined|10|18|14|21|2.1|BREMERHAVEN|0
2023-02-03 15:06:51|5|211706840|0|DA3095|TAUCHER BREMENPORTS|34|Diving ops|12|6|3|3|1|07-26T10:00Z|undefined|7|26|10|0|1.4|BREMERHAVEN|0
2023-02-03 15:07:17|5|211208720|8806113|DBCK|FS HEINCKE|90|Other Type - all ships of this type|13|42|5|7|0|12-02T07:00Z|undefined|12|2|7|0|4|BREMERHAVEN|0
2023-02-03 15:07:21|5|277336000|8707745|LYSA|NIDA|30|Fishing|20|42|3|11|0|09-20T16:00Z|undefined|9|20|16|0|6.3|BREMERHAVEN|0
2023-02-03 15:07:49|5|253613000|9313711|LXDP|AYR|70|Cargo - all ships of this type|78|12|7|6|1|02-19T07:00Z|undefined|2|19|7|0|5.3|TRMER|0
2023-02-03 15:07:59|5|211625350|9693252|DIIH2|FAIRPLAY-82|52|Tug|13|19|8|3|1|12-31T13:40Z|undefined|12|31|13|40|6|BREMERHAVEN|0
2023-02-03 15:08:00|5|211172030|0|DF4369|LESMONA|55|Law Enforcement|11|5|3|2|1|01-12T14:00Z|undefined|1|12|14|0|1.4||0
2023-02-03 15:08:02|5|211225940|9031208|DBMN|TIDE|55|Law Enforcement|8|23|1|6|1|00-00T24:60Z|undefined|0|0|24|60|2.3|BRV|0
2023-02-03 15:08:22|5|211630370|7725453|DHVE2|LEV TORNADO|99|Other Type - no additional information|24|24|5|4|1|01-15T09:00Z|undefined|1|15|9|0|3.5|BREMERHAVEN|0
2023-02-03 15:08:27|5|211220820|0|DB8903|KS 3|99|Other Type - no additional information|59|0|0|10|1|00-00T24:60Z|undefined|0|0|24|60|1.2|BHV - RSS - BHV|0
2023-02-03 15:08:38|5|211885430|0|DJ4084|BHV HERCULES|90|Other Type - all ships of this type|4|36|21|2|1|01-11T17:00Z|undefined|1|11|17|0|2|BREMERHAVEN|0
2023-02-03 15:08:40|5|211235180|0|DBAC|HERMANN RUDOLF MEYER|51|Search and Rescue vessel|11|12|3|3|1|01-01T00:00Z|undefined|1|1|0|0|1.5|SAR O|0
2023-02-03 15:09:13|5|211599340|0|DC4779|NORDENHAM|60|Passenger - all ships of this type|30|30|7|7|0|01-05T00:00Z|undefined|1|5|0|0|2.5|BREMERHAVEN-NORDENAM|0
2023-02-03 15:09:31|5|211611960|0|DGCK2|VETAG 8|95|Other Type - Reserved for future use|4|61|17|13|1|09-03T22:00Z|undefined|9|3|22|0|1.1|CABLE LAY OPERATIONS|0
2023-02-03 15:09:55|5|257183000|0|LKTQ|ULLA RINMAN|97|Other Type - Reserved for future use|12|11|7|0|1|11-06T05:00Z|undefined|11|6|5|0|2.7|BREMERHAVEN|0
2023-02-03 15:10:03|5|636093058|9476006|5LDL4|EDT AEOLUS|52|Tug|22|27|5|9|1|11-21T05:00Z|undefined|11|21|5|0|6.2|DRBRV|0
2023-02-03 15:10:13|5|211221570|9833395|DLVW|BREMEN|55|Law Enforcement|15|9|3|3|1|12-31T21:00Z|undefined|12|31|21|0|1.5|COASTGUARD PATROL|0
2023-02-03 15:10:29|5|211595610|0|DC4782|BREMERHAVEN|60|Passenger - all ships of this type|30|30|7|7|0|12-31T23:20Z|undefined|12|31|23|20|2.7|BREMERHAFEN-BLEXEN|0
2023-02-03 15:10:32|5|211494500|0|DF8048|SATURN|79|Cargo - No additional information|76|12|6|5|0|12-31T23:59Z|undefined|12|31|23|59|0||0
2023-02-03 15:10:45|5|211590050|0|DC6091|KADDY|89|Tanker - No additional information|65|15|4|5|0|00-00T24:60Z|undefined|0|0|24|60|0|BREMERHVEN|0
2023-02-03 15:10:49|5|211112160|0|DEPR|HANSA|60|Passenger - all ships of this type|9|30|7|2|0|00-00T24:60Z|undefined|0|0|24|60|2|BREMERHAVEN|0
2023-02-03 15:10:58|5|211233660|9154804|DBLF|WESERLOTSE|50|Pilot Vessel1|16|13|4|4|1|01-01T00:00Z|undefined|1|1|0|0|0||0
